tool_id,cut_no,vb_mm,wear_stage,fx_mean,fx_std,fx_peak2peak,fx_rms,fx_skewness,fx_kurtosis,fy_mean,fy_std,fy_peak2peak,fy_rms,fy_skewness,fy_kurtosis,fz_mean,fz_std,fz_peak2peak,fz_rms,fz_skewness,fz_kurtosis,vx_mean,vx_std,vx_peak2peak,vx_rms,vx_skewness,vx_kurtosis,vy_mean,vy_std,vy_peak2peak,vy_rms,vy_skewness,vy_kurtosis,vz_mean,vz_std,vz_peak2peak,vz_rms,vz_skewness,vz_kurtosis,ae_rms_mean,ae_rms_std,ae_rms_peak2peak,ae_rms_rms,ae_rms_skewness,ae_rms_kurtosis
c2,187,,-1,-0.3133006299879613,-0.19515765020842482,-0.151757898677973,-0.3028435472302512,0.6060241796591151,-0.5634530890514715,-1.234559530678913,-0.928574938679574,-1.0046186498284546,-1.1502525106294363,0.2395620454676498,-0.06331507418999924,-0.3358091674463673,-0.39149997478004767,-0.48815446939287394,-0.4104413668539147,1.3940775032364008,0.38587917648599157,0.2746240060047662,0.2911998559610317,0.3112551326310918,0.2905802346442069,-1.740934542363025,1.0524162174150131,0.14698837913629814,0.8676712541280652,0.9104936081043313,0.8669161062971377,-1.219601843593719,1.6388825405784584,0.11623924209274983,0.17769550357171243,0.3965385569046202,0.175830658215655,-0.1631065142079764,0.44171386980024646,-0.6252440218291399,-1.137999651217082,-0.9340009044608576,-0.6599435305691248,-0.265059719902672,-0.042339868691358695
c2,188,,-1,-0.3105149455131655,-0.18560003014329698,-0.14723031942733927,-0.29492451722996693,0.5963340067417764,-0.563473979586661,-1.2072986643708088,-0.9239552194326748,-1.0217258500659987,-1.1400848765434493,0.23710552163960155,-0.0724446746956444,-0.31262287766526436,-0.38391206888991936,-0.48536811830589405,-0.39992224517453345,1.401887878117061,0.4036192514365374,0.22895298675986012,0.3169897981987273,0.3742048604276205,0.3163659411956279,-1.8260069007151865,1.0020794249066203,0.12557112001594936,0.8862856397050585,1.0300726354978655,0.8855527971165711,-1.4820790768214454,1.8124111338257594,0.0939009933277946,0.18997976632385616,0.27324312753266256,0.18814740894817988,-0.2827971405441914,0.3284895649454966,-0.6690207399340087,-1.1876624357672143,-0.9340009044608576,-0.7043564999390943,-0.16895893181898114,0.2072603325331432
c2,189,,-1,-0.3078477107901359,-0.17749330815107467,-0.1661738367780823,-0.28810235828883207,0.6228944463084661,-0.5812840056548463,-1.209265393235509,-0.9138631744038312,-1.1313694403352712,-1.1320253117748127,0.2225198611993773,-0.14771758708848823,-0.3017363808439483,-0.380704526110255,-0.4938133473736479,-0.39527823974289805,1.4460229216108926,0.4034775273508575,0.19337453860767007,0.2944386830566558,0.30226231437444484,0.2937887394666705,-1.7531344506836464,0.43000438407630903,0.07895620242838598,0.8657958344533481,0.8725581925174172,0.8650702193277227,-1.2886233780951166,1.2465234864449888,0.04940068054774067,0.1859720057284103,0.09784070122374658,0.1841773529426103,-0.27849132433364576,0.1390512044283351,-0.6980080554436651,-1.108810787624748,-0.8633525685755822,-0.7278715679840618,-0.14076540414444424,0.297591168205905
c2,190,,-1,-0.2960304935909142,-0.15632690462292387,-0.1464600021242799,-0.26869548926707304,0.5999214384576563,-0.6106948055094891,-1.1629705447977798,-0.8944975596695465,-1.0789977812960376,-1.1048277948182539,0.16761139787065968,-0.20191902074113027,-0.2679186977883317,-0.35564224348285006,-0.4805709983932583,-0.3679235619720053,1.446122395275335,0.38321472987876476,0.3381011788683294,0.3577493348109906,0.6130141452430247,0.35719627385240915,-2.01882900026966,1.1619366788022278,0.20731233009992564,0.9262894801171446,1.077904246455279,0.925553140623419,-1.2664252077792084,1.5657918553346903,0.16588366815994948,0.2594642059387915,0.2504921852080751,0.25764954615965474,-0.6606696738695527,0.5286055771094066,-0.606212920488893,-1.0778995649726817,-0.8209635670444169,-0.6386273979774566,0.10195914406651876,1.1427324837515735
c2,191,,-1,-0.2796010701967685,-0.13579791915713577,-0.11424816224737311,-0.2482551842321069,0.5551485458988533,-0.6086339259681042,-1.1125372266165716,-0.8769648673657561,-1.0157317671183168,-1.077837847445787,0.14429037092264344,-0.1978369034821926,-0.23545056396571834,-0.3388895563566643,-0.4355297766985707,-0.34789027803638994,1.4245162678453074,0.3594999578628965,0.26182109622424277,0.315165365217146,0.39119129491239857,0.3145537439751539,-1.8134105691736304,1.343897933127109,0.17102025220579306,0.9207988803799905,1.0317220013929487,0.9200718648186906,-1.203956968753177,1.8152600567621036,0.10418192161196224,0.25513837019646896,0.6658803579731226,0.25336659067598366,-0.10907226278872839,0.49499399909037967,-0.6614317918452404,-1.1511017829501842,-0.8068338998673619,-0.6952013315115265,0.27975954247723817,1.6181844217683277
c2,192,,-1,-0.26953653593711135,-0.12126053736347871,-0.08128172582869417,-0.23429003578478186,0.5019797808249633,-0.6125455022786084,-1.0771186789708693,-0.8616788796130179,-0.9960869259248201,-1.0561930991083552,0.12292111067945206,-0.18489648003411807,-0.20866227206023522,-0.32088268474378145,-0.4116016276732679,-0.3277785793914722,1.3628097356036994,0.298705464480502,0.10808211689738093,0.2580810853039113,0.3792008705702025,0.2573834582857893,-1.9513913337184394,1.4639852217318297,0.04031768481095844,0.8835787339554442,0.8428696064059187,0.8828850563703894,-1.386125044889302,1.6908519480182316,0.06053863229894235,0.2371611739155371,0.37158591048410483,0.23540918258296664,-0.15055121485073295,0.6062817210666471,-0.6837322513852326,-1.181059270168484,-0.9481305716379127,-0.718069265264336,0.7114207416923883,0.9691414470441296
c2,193,,-1,-0.2357928349429379,-0.1520721788271007,-0.12539418199980207,-0.24553758507467066,0.5551720237711348,-0.49061907296282675,-0.18706330769453183,-0.9164595100128526,-0.6656248200573754,-0.79180604650448,-0.11089608487293673,-0.32183757683155617,-0.40704077563599805,-0.38931255284670124,-0.5176265953231992,-0.42056109856686397,1.6679863965207795,0.5470323224625168,2.6309582004485104,0.13966871965772934,0.19534769732319712,0.14313768735188018,-2.2492543564435628,1.4188309074770284,2.8754273557830152,0.7375007316559885,0.7678234581796319,0.7395710129345835,-1.57710559766445,1.9715656893840081,2.844331813748904,0.1718904855857924,0.28865505620415755,0.1761335018292183,-1.4155663088334502,0.42105101358938013,-0.6980732005156621,-1.0602591714318181,-0.8492229013985271,-0.7253127458804304,0.17318996934157244,0.026703912800306023
c2,194,,-1,-0.20188870857800958,-0.1339400166839099,-0.09789857050897258,-0.2208386767398928,0.509033244098747,-0.5130114190554294,-0.22557587555334502,-0.8896842933418116,-1.028026200025606,-0.7892336203459479,0.0054418537781434325,-0.3321610549755449,-0.3955014496541242,-0.35455873210534317,-0.4532532676332789,-0.3885703481835163,1.5978930573925272,0.5161361182210308,-1.6207413261144241,0.17280002178667683,1.182559301497335,0.17320088530164449,-1.678292684361077,2.306937207325328,-1.6103802083272005,0.7800181503946217,0.8643113630420008,0.7816395406079295,-0.7730473396962899,1.7666271520173067,-1.5881298138338622,0.19706305473521016,1.1135601908117778,0.1998909028002897,-0.32373044213390495,0.7235201483813396,-0.6612669892927768,-1.086844172102969,-0.8492229013985271,-0.6916518249836313,-0.004847843567472161,-0.41313384935011727
c2,195,,-1,-0.16562824847832988,-0.11276390663284169,-0.11082103628682391,-0.19305585221612948,0.4341719178059994,-0.5112817365949248,-0.19026376910899898,-0.8627558585203666,-0.8716987666528557,-0.7559571238276228,0.0030796341871650213,-0.29566744874216966,-0.3522517253046078,-0.3263307316137672,-0.46287623272748835,-0.3570496312308035,1.567877055809693,0.44427927864678607,-1.1740909504930053,0.22648610226967059,0.4141729415682744,0.2262968821537323,-1.9144264132819948,1.3706484627334086,-0.8084893682095222,0.82772260959159,1.001208732333909,0.8278313919675298,-1.9188484596221258,1.9065142195422438,-0.8885845286350521,0.25513376454883246,0.27691263435920915,0.2552637068008599,-0.37119639912028635,0.4356034865466732,-0.9425897225412749,-1.3767971408420596,-0.8492229013985271,-0.9754820690525692,1.4909506777722663,2.341386257545731
c2,196,,-1,-0.1550411902773822,-0.10551948424771948,-0.08417434590548832,-0.18417261041425365,0.5173946536760562,-0.47312294376021813,-0.19257292481241542,-0.8598120503597462,-0.9256017607517163,-0.7548502510354944,0.06430564267720984,-0.2645646325536112,-0.35467710772019945,-0.32587355621351555,-0.4126357373550337,-0.35705190994028124,1.6589686152868568,0.5779359255795032,-0.7340394079241193,0.2751157317423487,0.43615538619563354,0.2745735374039189,-1.8735142789765464,1.496128061817796,-0.40834795715400163,0.8647703278735468,1.0267739037076995,0.8644073488052901,-1.7656473502338605,1.9555980124552792,-0.47310574687505436,0.2729713078849843,0.4170877951332798,0.272056802692428,-0.25195514404052244,0.5510459126689371,-0.9139147370490839,-1.1890772098325724,-0.9481305716379127,-0.9378188413651126,1.187156475318841,1.7907095254451324
c2,197,,-1,-0.13911633413096391,-0.09852223151318586,-0.046947583178052824,-0.1735765298118484,0.5390297289157239,-0.45838793066108513,-0.16905837557344017,-0.8522859662297084,-0.917157541708632,-0.7399436320870993,0.054452277176313006,-0.2937994095038996,-0.3415769506753973,-0.3249352784517206,-0.3901438517766278,-0.354083864864775,1.6857112865042332,0.6139142779027061,-0.2471108643543394,0.3058023318273711,0.9537420369670944,0.3051040308421812,-1.9550933906302819,2.1866861195277454,-0.007550655681731603,0.8553695351299903,0.9302859988453301,0.8546831212796464,-1.735001987704618,1.5747967153679256,-0.06461874661174193,0.273296869261044,1.304374545792188,0.2717154753253263,-0.2848066692566168,1.0640662910656513,-0.9297239888323233,-1.1451832598184803,-0.9057415701067474,-0.9503237882967678,0.6684025451421249,0.0454326926849925
c2,198,,-1,-0.12369343250275984,-0.0925229365632092,-0.04421217071412822,-0.1638437364999645,0.5358873177803537,-0.4563996897748441,-0.1666052617575996,-0.852738969388937,-0.8120204517576894,-0.7392481721900475,0.014819679846060717,-0.3211967207981605,-0.3346705538910716,-0.3248584758952595,-0.3970379163217329,-0.35287396343754185,1.682244665996867,0.6339981416146376,-0.3931953441505685,0.29887371184029904,0.8078585408037097,0.2981973356651005,-1.74302750534568,2.0468180626200962,-0.24494988798467854,0.8528932930084777,1.0259492207601575,0.8523734154653982,-1.2339317893808823,1.6573830224564388,-0.27282448187188907,0.2772253654927759,0.7135839467182252,0.27594246699636615,-0.1703382492617709,0.7808093193149924,-0.8900252749337194,-1.2202885333517535,-0.5948888922115355,-0.9168554674653913,0.6007613859704576,0.8782139979018213
c2,199,,-1,-0.10486726359169361,-0.08072393112336002,-0.02845996790463051,-0.14876912147884583,0.586721163715769,-0.4644858439087438,-0.12469924803226533,-0.8520599251709152,-0.9567972435378262,-0.7213944646698401,-0.002409985192013151,-0.35122058025029473,-0.32211044993880955,-0.32129547920716944,-0.3799463813036595,-0.3477072330991786,1.7013507514497026,0.6524658020677797,-0.39755466371641357,0.2328956448289073,0.3951881030264639,0.2321816918646815,-1.6246944971282884,1.7011059981232117,-0.191599175137519,0.838914383748929,1.0325466843404905,0.838342760152358,-0.8322118433663549,1.7727793856605694,-0.223277076900711,0.22890878104663945,0.5352459149480722,0.2275052873614772,-0.08180628897189357,0.6035122581669652,-0.6035163411839723,-0.9989972070835328,-0.6937965624509211,-0.6318713962438627,0.06555149103222406,0.308297409176815
c2,200,,-1,-0.08744132114774161,-0.07028770771785783,-0.03762517173490701,-0.1351445355188983,0.5941497962244893,-0.48870384886015306,-0.10061388037628091,-0.8435504003436832,-0.9917991877578652,-0.7054622123212633,-0.015068874862370579,-0.4248011896025527,-0.30558686799897866,-0.3100125921446787,-0.39919231149207834,-0.33521000445905735,1.6652185448985546,0.6302854746541275,-0.11450011665516341,0.1518002354731053,0.2093365257224258,0.15100500334170755,-1.4407817582473417,1.6811020754159465,0.008024590909822903,0.804767594509416,0.9179157546322058,0.8040378499733276,-1.088059229460219,1.7199907158996455,-0.04097502444079275,0.19178281491840876,0.26663801524487923,0.19009281250534024,-0.032351905065706864,0.48127729214345005,-0.5519491700642791,-1.031773659196314,-0.4112032189098195,-0.5843828535898772,0.14266073170231663,1.366490965756057
c2,201,,-1,-0.06228891757585065,-0.053636954077796284,0.0008906934180561328,-0.11433893444244592,0.5857024143494675,-0.4929586386377428,-0.08029684341715898,-0.8298934966135887,-0.7934694213210683,-0.6875591407702681,0.005611260267344887,-0.44127947302976883,-0.2794572217588776,-0.2950316477912983,-0.35461069410039775,-0.3179055069265338,1.660024037861062,0.6298926676415961,-0.17518583139595736,0.27360197006972437,0.723925570408338,0.2728796366102403,-1.6331734847619142,2.3938881416121656,-0.007551083203841577,0.8675135097104344,0.9830657074879935,0.8668353234601801,-0.9335431067303345,1.701593147610799,-0.09123495353929997,0.28422939579751566,0.9660460163846146,0.2826911551175059,-0.2090819968730778,1.127225249432397,-0.5783339881296242,-1.2078018169473543,-0.5948888922115355,-0.6186187896224441,-0.12738514217957217,0.9298696234234627
c2,202,,-1,-0.04022747933153913,-0.043558908495525475,0.004302098617318559,-0.09924521509025766,0.501663515114832,-0.5024778599885217,-0.09631978835735354,-0.8184200557899887,-0.8580917608373159,-0.6863507538049854,0.08350131123836092,-0.38978108144379014,-0.26348294691777774,-0.27836475251280013,-0.3440397951312363,-0.3008543970460984,1.6333612861204052,0.5740896115677321,-0.15543800973100302,0.4475026471322465,0.7818792880622852,0.446884327622751,-1.7052892186191002,2.2017200186147967,-0.07624852232850901,0.9438106041285423,1.1447035652061501,0.9432253460224346,-1.1847313849359196,1.8691447759910529,-0.09754554401761978,0.36806352733977177,0.6460650211097726,0.3666149341829533,-0.43834127366619796,0.9837524343560695,-0.8700656541960315,-0.8883065999047906,-0.9198712372838025,-0.8786666149100001,0.7602623648229613,0.3320807807905047
c2,203,,-1,-0.022642256453694855,-0.031317840201838434,0.019897093813946727,-0.0842491303006878,0.5260353136055729,-0.49346255213671975,-0.07109486490811148,-0.8106762208591004,-0.8792241846601646,-0.670490111009155,0.014685471073459626,-0.43807782536562406,-0.2525804202508575,-0.27992713284190823,-0.32367357945423775,-0.30035380536302564,1.6844989917243078,0.6377850547341712,-0.3037066206197085,0.3422850583968648,1.0206885728776889,0.341615927117293,-1.793278997117689,2.267403334928237,-0.13506053384920116,0.9168903734415006,1.1183137108848185,0.916326607349097,-1.3145833810902692,2.171734155521402,-0.1591458313264324,0.3257021429452088,0.8904541757577592,0.32429195433722435,-0.17560883869368704,0.7388472217791694,-0.7284904835966625,-0.9029432668870513,-0.8774822357526373,-0.7454511668891672,0.7054856111883405,0.4673167659645601
c2,204,,-1,-0.007411083987479705,-0.021337444175683753,0.02461332220002402,-0.07168847942950819,0.5243646163783636,-0.5163591160570773,-0.04086640285563875,-0.8055522696258662,-0.8956750984435826,-0.6542910455031162,0.006594610134950091,-0.4941008140368968,-0.23433358009614405,-0.27560142535167276,-0.3207436020225683,-0.29352319333852817,1.6905114728129935,0.6292808797926206,-0.4122669039162442,0.29056713200188056,0.3792008705702025,0.2898909277702157,-1.6428426393355486,1.4856227237743682,-0.28690716879799455,0.90272822213137,0.8593632653567513,0.9022740992966947,-0.7906722752286472,1.0843656079771284,-0.2846223212592095,0.30307180989798255,0.4324997238047744,0.3018298901574641,-0.2836521779968427,0.5941885943982359,-0.5998075002932871,-0.9840518399902082,-0.9905195731690776,-0.627532759505135,-0.20817252787742743,-0.6605818375819346
c2,205,,-1,0.010470789399414338,-0.009230641208496402,0.06592748286205932,-0.05666180345286011,0.5152699298314786,-0.5088574093821229,-0.024412660530786955,-0.7916615422370361,-0.8582667705584159,-0.6378481537832609,0.02094030827082811,-0.45958310988641143,-0.21924966982808872,-0.27165787450208506,-0.27363416096434884,-0.2875467009287546,1.715666898585199,0.6707902928326862,0.09735118588930551,0.3786695027283231,0.8598170462865596,0.37803990063676474,-1.4764333410251804,1.894288781558349,0.22264762023615622,0.9461103548915868,1.3294325454554718,0.9453831112529133,-0.6539075593023487,1.4493135027572788,0.13203853031670185,0.3604476263780172,0.6137733610361643,0.35876774315272886,-0.36276316015310633,0.9854863004304136,-0.5594068429212392,-0.9699037407767863,-1.1459459121166835,-0.5882413992829305,0.07606812349242853,0.10646203082651612
c2,206,,-1,0.018134762389514808,-0.009710387230477261,0.038683403551820685,-0.054161111487025855,0.5429167986717922,-0.4893351540235413,-0.040832985462147385,-0.7957630312618021,-0.940608844336058,-0.6475614746059899,0.06595428273513795,-0.47549830352996303,-0.2223233591918611,-0.28244694531845105,-0.3070416487391715,-0.2973290950512025,1.7343005753345975,0.6974205290983613,-0.18723842362173113,0.32382444131091986,0.6230061655281883,0.32313265868685226,-1.4667129961124898,2.241426553175426,-0.08791440881082112,0.8985224045532356,1.1785155660553563,0.8979146437237359,-0.9114116434466774,1.588565920397324,-0.1267581821144126,0.32969256950086095,0.6335886978995147,0.3282432170972171,-0.4153690411434797,1.141631293105868,-0.5300142488870724,-0.7263807701108426,-0.679666895273866,-0.546918273123514,0.015798162730296463,-0.510417362674516
c2,207,,-1,0.04088316336911394,0.007784030096898185,0.06290909669497008,-0.03356859926048449,0.5253739847951014,-0.50076285389403,-0.01699759731302404,-0.7815784112217854,-0.947784242901166,-0.6278170208571243,0.0498966602501957,-0.4947572886455225,-0.20158485435223444,-0.26556761237639115,-0.28693396048261444,-0.27927113580558627,1.7136611591994582,0.6843281380880076,-0.12951338490427128,0.3247878096513813,0.5260835687621035,0.32409597239768034,-1.3567292837444276,1.8400079468326127,0.051287135485500734,0.9147771681347938,0.8148303861895039,0.9140993635328702,-0.7491202626799491,1.6124035747147882,-0.0012629202166919162,0.35379701241980155,0.6878973989324006,0.35222699449507067,-0.09248102199220917,0.7935252798265725,-0.493598309107796,-0.635289921928166,-0.6655372280968109,-0.5071681779330015,-0.10944323590310089,-0.9124673368975392
c2,208,,-1,0.06063441244805915,0.01944876080295243,0.10029306703527466,-0.018124208323890136,0.4886822126778411,-0.48461252524800164,0.006766429772419292,-0.7715908985608518,-0.8736238735849581,-0.6109704052030558,0.08010682260727622,-0.45106801807145047,-0.17947559548772687,-0.2568576929838991,-0.28049950024051645,-0.2679649339073798,1.6818941485487124,0.6630159399447081,-0.23135835768561794,0.4574170236225715,0.6339973878418677,0.4568080252643988,-1.4121689207635177,1.9858204855724146,-0.1597734254104924,1.0144717385032183,1.2164509816422706,1.0139885869896097,-0.6636720176070283,1.4983529104827806,-0.17770206968298824,0.43380216404274385,0.4970830439519903,0.43251863852830075,-0.4393700966646445,0.9542079150912417,-0.5723068431054422,-0.5350803019840734,-0.4818515547950949,-0.5759209831717721,0.5442688408085011,-0.07073754827924107
c2,209,,-1,0.07569801345642671,0.034402102561354765,0.11835622175395002,-0.002148548217127836,0.5011797542419162,-0.4863890919030875,0.020604413053066133,-0.7637926135448091,-0.813508034387041,-0.59979822249458,0.10275026994716571,-0.4456659258975773,-0.16847890212657243,-0.24968391627247433,-0.23761267371617395,-0.2599055102635936,1.7486077094067893,0.7191439835261413,-0.23069377400688748,0.4451489475328244,0.6270029736422532,0.444532547769979,-1.4795101726919615,2.3187730645733473,-0.18350675877969655,1.0003597373653226,1.450660938744089,0.999884392659627,-0.6658044497920241,1.9814414939153946,-0.17755969640195085,0.43435873545433334,0.4236929074210632,0.43307554729143094,-0.2986549004871818,0.8441394904163199,-0.5189701114397451,-0.8282593263053135,-0.7644448983361966,-0.542056429885312,0.17663597370731923,0.11188635078614774
c2,210,,-1,0.09336375187568305,0.046450735602598076,0.11230372865848431,0.012793002193597157,0.5001742136163234,-0.47909957991336577,0.02896154698628689,-0.7483531119544183,-0.7436791556680624,-0.5857092737895702,0.15382698754469598,-0.4528884137784234,-0.15143457054638734,-0.2391636590480478,-0.27254260074470726,-0.24792267907214835,1.7260197672983093,0.6982715187185863,-0.20636777536421805,0.49108041835092964,0.6329981858133514,0.49048987691789325,-1.5851915839530415,2.4691564091603,-0.044937646151468065,1.0080456293173956,1.1059434666716943,1.0074843954958712,-0.6203858126980882,1.7311441794262108,-0.039113020856932,0.4625407147357355,0.49341353712544406,0.4611215694202308,-0.07995598195005847,1.0376514763398248,-0.5126574101829088,-0.6535311186919501,-0.15686920972282872,-0.5263049142118927,0.1268794528739382,0.26180258143194485
c2,211,,-1,0.12550366446887046,0.07251498159245433,0.15633758102315767,0.04284890015670294,0.4199352382521929,-0.48535025953635563,0.05685106280284995,-0.726514214094894,-0.7284533099323455,-0.559006938284938,0.07926655203041734,-0.461638025512351,-0.11570067566604592,-0.2035481485831377,-0.27288730397196276,-0.2112096522832501,1.6580272283014257,0.6078904151192942,-0.29697882648461904,0.5576987700953687,0.7938697124044812,0.5571569792603789,-1.7412289432329282,2.017663891477344,-0.20797231908125488,1.0684235253668373,1.3624198633571365,1.0680096496280838,-1.1214144725234692,2.3684349509606886,-0.21336000336889524,0.5291493479808645,0.5183661835459591,0.5280034279541648,-0.3427294986005,0.7659943637976705,-0.6362277577366025,-0.9201608496637919,-0.4818515547950949,-0.6587408423078382,0.5333013063080314,0.15585981647672098
c2,212,,-1,0.14402725596160096,0.0887935470154675,0.1607393941834963,0.061040549214297066,0.41733360295426364,-0.4881984950285616,0.0766330869440456,-0.7099684516985121,-0.8117579371760391,-0.5393440793659255,0.10105848619649996,-0.48297654340936125,-0.0919215982493906,-0.19290265210104104,-0.19593230848722526,-0.19792628247657104,1.6441227409672452,0.6053251217925488,-0.2120503731378179,0.6032697275933483,0.8378346016592,0.6027467786279952,-1.8151426804158346,2.292248444331726,-0.05051329158949112,1.10153359141662,1.526531769917918,1.1010389651737293,-1.0241003975773406,1.9650236231207812,-0.08579378536219488,0.5629015445193906,0.7943130969022449,0.5616344269934516,-0.37700661052424805,0.9265290738408224,-0.68060034207738,-0.6556331412446722,-0.42533288608687453,-0.6855563828279078,1.0202894609584023,0.9124661795005721
c2,213,,-1,0.1636135761081944,0.10295582801141603,0.18770049979057055,0.07817723726028483,0.39901774690400044,-0.4675325508970096,0.09752109662816948,-0.6919126732062216,-0.7815250078559801,-0.5181812188908727,0.11272208029349695,-0.44867780100739635,-0.0739820398067439,-0.18447763904491654,-0.24427693610977566,-0.18755909957810257,1.6333708821799562,0.6102743505907109,-0.06493842195460023,0.6543320662763815,1.127603189928937,0.6538409486617299,-1.724693351510091,1.897837466975417,0.04768877897681504,1.1453923839766813,1.281600934498058,1.1448768638287798,-0.9516940418913519,2.189711630821188,0.0785156832434515,0.6075626192751907,0.7840384777879152,0.6061917097482707,-0.12152740741047002,0.6946807856434642,-0.7170208210605179,-0.676942317478531,-0.6514075609197559,-0.7212640314540743,0.8089207779486249,-0.15833377931641626
c2,214,,-1,0.1747349095195198,0.11546015860098337,0.190687444435086,0.09098019853086377,0.41693398040861723,-0.4676246923469759,0.11881226622750135,-0.6929334242889884,-0.8003823053045261,-0.5098874337226944,0.09333387037333538,-0.49171666596047814,-0.06071746376353404,-0.17883817939297272,-0.21296639296742254,-0.18039103370375426,1.6744938280751507,0.6428782426584078,-0.18568500311469138,0.6345450634336887,0.7818792880622852,0.6340396391880418,-1.743642797438009,2.393120049017222,-0.04881750858749181,1.1257495535133408,1.2181003475373535,1.1252704342748516,-1.0465823619330235,1.8950555648058487,-0.07680677465100842,0.5993415509086806,0.9007287948720892,0.5981020703731437,-0.24348491400520023,0.8617277695454261,-0.6710975698201955,-0.6907744143313219,-0.8068338998673619,-0.6786690635509036,0.5890539564260138,-0.22132951302194948
c2,215,,-1,0.1861181774195996,0.12164324804275002,0.22135864970587407,0.09953341647930906,0.4165431012521295,-0.4587106003592867,0.1465121266177029,-0.6977863284255275,-0.736022480369929,-0.5014012097154505,0.10228714494585135,-0.44851236526148086,-0.059286037253175876,-0.1891469336775505,-0.20469351551329673,-0.18890961388422006,1.6614034661952246,0.6583157252891126,-0.19354706495402296,0.5866371550381891,0.8298409854310693,0.5861032915250268,-1.693192103572454,1.9394133693620819,-0.12239509786078631,1.1406379552549568,1.2288212258553945,1.140212927679666,-0.6795132263073259,1.9018319624279438,-0.10748711100229232,0.5541906636411549,1.1854825246120864,0.5529386737849281,-0.09540318344239568,0.8940091757181227,-0.45797367065858946,-0.4764201694009908,-0.5807592250344805,-0.46420795799373,0.46440102892466084,-0.23898542763482117
c2,216,,-1,0.19479178487433904,0.12895880019147787,0.2083418593603012,0.10784282594952209,0.42412621641505455,-0.4883886518251594,0.1564096094948282,-0.6979782985421569,-0.6987016573453125,-0.4972965393747783,0.03305397339208908,-0.5404150521069946,-0.056986495011027545,-0.18548011129991415,-0.22146907257305254,-0.18537749406610027,1.656136709053619,0.6404945411028447,-0.35070689648144016,0.5801124494187201,0.9647332592807742,0.5795927960138929,-1.5762924018713174,2.236442261829878,-0.17508103975716333,1.1400720249051415,1.3046920570292235,1.1396812496949917,-0.5750617400762237,2.454782069618397,-0.2312220101086044,0.5545153225187629,0.5403832245052375,0.5534173318722792,-0.1275576341399173,0.6421288129407763,-0.4883250863990064,-0.6324463081332032,-0.32642521584748896,-0.5019986715651714,0.6942626304162224,0.5191968057086381
c2,217,,-1,0.20861684493689792,0.13870068260754345,0.206958432367052,0.11977079528273821,0.42319822611901986,-0.4629191522107727,0.17376820526287978,-0.6958966137264508,-0.7993322469779249,-0.48844120276975317,0.01704358414151129,-0.5365887500431583,-0.04581277544046396,-0.18386141907533116,-0.14615141741777762,-0.18199173602861568,1.663105684371392,0.6516042149735409,-0.04762656305375129,0.634842762896459,0.6909519034672986,0.6343414059108746,-1.551630569865807,2.039318816458311,0.05194857109154633,1.1615266273044538,1.08862512477332,1.161020413256677,-0.43834342341494636,1.1576776541328513,0.0626441435243874,0.5801569819401834,0.7979826037287915,0.5787687203670456,-0.4149824693931491,0.975392288991826,-0.4940320115411515,-0.49002314873614367,-0.057961539483443125,-0.49916425839937717,0.41136187875232283,-0.07584019816702167
c2,218,,-1,0.21421190663328643,0.1372777251388565,0.2057636545092459,0.12092034130606276,0.4392780652487303,-0.4667605325124003,0.1743039750685466,-0.6996428416970217,-0.8249711711191036,-0.4907342192875824,0.056549547716306985,-0.56047672129222,-0.045844047593755564,-0.1955276298111286,-0.17036681913245952,-0.19190621149559267,1.6504717356893641,0.6542832786124083,-0.18749931777753162,0.6183262549769756,0.8768034807713367,0.6178111641356516,-1.4310974977432722,1.8794558899133393,-0.09502855140341258,1.164021309270423,1.2222237622750616,1.1635950604684633,-0.26696563776869514,1.8022449235422517,-0.16121590488276202,0.5554507672036201,0.6812922866446176,0.5542632074884067,-0.30780982884111685,0.5846165175657204,-0.44494078447762764,-0.6486961289874686,-0.8068338998673619,-0.46168522640853554,-0.28398754916582664,-1.2353216911369684
c2,219,,-1,0.23852773768580554,0.16223710967837332,0.21228777044331912,0.14727202915493906,0.43321389235960867,-0.47791733066242265,0.21166569134719573,-0.6719160396892688,-0.9032442688811662,-0.45597989142881457,-0.010942526584401265,-0.6045871413015955,-0.015329247463336077,-0.16410558504082845,-0.20765221821390384,-0.15970192551737708,1.6196485277904806,0.6178003123109826,0.08053792449908677,0.6312715057018249,0.8618154503435921,0.6307871392328503,-1.5452267471065355,1.9471456747251166,0.15119641945581663,1.1680494447413798,1.2213990793275205,1.1675065263405644,-0.5467121563031746,1.5541725365847905,0.1583617710575944,0.5949245222171542,0.8023860119206473,0.5934849501303879,-0.3644788455301898,0.7629830568894247,-0.4444577670417366,-0.6154259100486443,-0.21338787843104906,-0.45936019818770585,0.4090369980606161,0.04356259296768877
